customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,Churn
Cust_7833,Male,0,,Yes,50,Yes,No,DSL,No internet service,No,0
Cust_7834,Male,0,Yes,No,11,Yes,,DSL,No,No internet service,1
Cust_7835,Male,1,No,Yes,43,No,Yes,DSL,Yes,Yes,1
Cust_7836,Female,1,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No,1
Cust_7837,Female,0,Yes,No,8,,No phone service,No,No,No,1
Cust_7838,Female,0,Yes,No,72,Yes,Yes,DSL,No internet service,No,1
Cust_7839,Female,0,No,Yes,19,Yes,No phone service,No,No internet service,Yes,0
Cust_7840,Male,1,Yes,,65,,,DSL,,Yes,0
Cust_7841,Female,1,No,Yes,55,Yes,No,No,No internet service,No internet service,0
Cust_7842,Male,0,No,No,52,Yes,No phone service,,No internet service,Yes,0
Cust_7843,Female,,Yes,No,3,Yes,Yes,Fiber optic,,No,1
Cust_7844,Female,0,No,Yes,53,No,Yes,No,No,No,0
Cust_7845,Female,0,Yes,Yes,44,No,No,,No,Yes,1
Cust_7846,Male,0,Yes,Yes,48,No,No phone service,DSL,No,No,0
Cust_7847,Male,1,No,No,54,,No,No,No,No,0
Cust_7848,Male,,Yes,No,16,,,No,No,No internet service,0
Cust_7849,Male,,No,Yes,30,No,Yes,No,No,No,0
Cust_7850,Female,,No,Yes,28,,No,No,Yes,No,0
Cust_7851,Male,,No,,16,Yes,No,Fiber optic,No,Yes,0
Cust_7852,Male,1,Yes,Yes,51,Yes,,Fiber optic,Yes,Yes,1
Cust_7853,Female,0,No,No,33,,No phone service,Fiber optic,No internet service,,0
Cust_7854,Female,1,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No internet service,0
Cust_7855,Male,1,Yes,Yes,18,No,No phone service,Fiber optic,Yes,No internet service,1
Cust_7856,Female,0,No,No,26,Yes,No phone service,No,Yes,No,0
Cust_7857,,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,1
Cust_7858,,1,Yes,Yes,38,No,No phone service,Fiber optic,No,No,0
Cust_7859,Male,1,No,Yes,44,Yes,,No,No internet service,No,1
Cust_7860,Male,0,,Yes,67,No,No,No,,No internet service,1
Cust_7861,Male,1,No,Yes,43,,No,DSL,No internet service,No internet service,1
Cust_7862,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No internet service,1
Cust_7863,Male,1,No,No,64,Yes,Yes,DSL,Yes,No internet service,0
Cust_7864,Female,0,Yes,Yes,13,No,Yes,Fiber optic,No,No,1
Cust_7865,Male,,Yes,,65,,No phone service,No,No,,1
Cust_7866,Male,,No,No,38,,,DSL,No internet service,No internet service,1
Cust_7867,,0,No,No,64,Yes,Yes,DSL,Yes,No internet service,1
Cust_7868,Male,1,Yes,,14,Yes,No phone service,Fiber optic,Yes,Yes,1
Cust_7869,Male,1,Yes,Yes,17,Yes,No,DSL,Yes,No,1
Cust_7870,Female,1,No,Yes,,No,,No,No internet service,No internet service,0
Cust_7871,Female,1,Yes,Yes,6,No,No phone service,No,No internet service,No,0
Cust_7872,Male,1,No,Yes,6,Yes,No phone service,DSL,Yes,,0
Cust_7873,Female,1,Yes,No,,Yes,No phone service,,Yes,No,1
Cust_7874,Male,1,,No,57,No,Yes,DSL,No internet service,Yes,0
Cust_7875,Female,0,Yes,No,53,,,DSL,No internet service,Yes,1
Cust_7876,Female,1,No,Yes,46,No,Yes,No,,No internet service,0
Cust_7877,Male,,No,No,4,No,No,No,,No,0
Cust_7878,,0,Yes,Yes,34,Yes,No phone service,Fiber optic,No,Yes,0
Cust_7879,Female,1,,No,66,No,No phone service,Fiber optic,Yes,No,0
Cust_7880,,1,Yes,Yes,63,No,No,DSL,Yes,No internet service,0
Cust_7881,Male,0,Yes,No,61,No,Yes,No,Yes,No,0
Cust_7882,Female,1,Yes,No,42,No,Yes,DSL,No internet service,,0
Cust_7883,Female,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,0
Cust_7884,Female,0,No,No,17,Yes,No,DSL,No internet service,No internet service,0
Cust_7885,Male,0,Yes,No,61,Yes,No phone service,No,,No internet service,1
Cust_7886,Female,,Yes,Yes,30,No,No,No,No internet service,,0
Cust_7887,Female,1,Yes,No,43,No,No phone service,Fiber optic,Yes,No,1
Cust_7888,,,No,No,7,Yes,No phone service,DSL,Yes,Yes,1
Cust_7889,Male,1,Yes,No,46,Yes,No phone service,DSL,No internet service,,0
Cust_7890,Male,0,,No,23,No,No,,No,Yes,1
Cust_7891,Male,0,No,Yes,36,No,Yes,Fiber optic,Yes,Yes,0
Cust_7892,Male,0,Yes,,,Yes,Yes,No,,Yes,1
Cust_7893,Female,1,No,No,20,No,No,,No internet service,Yes,0
Cust_7894,Male,0,Yes,Yes,56,Yes,No phone service,,Yes,No,0
Cust_7895,Female,0,,No,32,No,No,No,No,Yes,0
Cust_7896,Female,0,No,Yes,25,Yes,Yes,DSL,,Yes,0
Cust_7897,Female,1,,No,49,No,No,DSL,Yes,,0
Cust_7898,Female,1,No,No,57,No,No phone service,,No internet service,,0
Cust_7899,Male,1,Yes,Yes,27,No,Yes,No,No internet service,No,1
Cust_7900,,0,No,No,27,Yes,No phone service,Fiber optic,No,No,1
Cust_7901,Male,1,Yes,No,46,No,No,Fiber optic,No,No internet service,1
Cust_7902,,1,Yes,No,45,No,No phone service,,Yes,No,1
Cust_7903,Male,0,Yes,No,,No,No,Fiber optic,No internet service,No internet service,1
Cust_7904,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,0
Cust_7905,Male,1,No,,48,No,Yes,No,Yes,No,1
Cust_7906,Male,1,Yes,,15,Yes,Yes,Fiber optic,Yes,No internet service,0
Cust_7907,Male,0,Yes,Yes,51,No,No phone service,DSL,No,Yes,1
Cust_7908,Male,1,Yes,,54,Yes,No,No,,No internet service,0
Cust_7909,Female,0,,,11,Yes,,DSL,No internet service,No internet service,1
Cust_7910,Female,,No,No,28,No,No,Fiber optic,No,No internet service,1
Cust_7911,Female,1,,No,55,,No phone service,Fiber optic,No,,0
Cust_7912,Female,1,,Yes,69,No,No,DSL,Yes,Yes,1
Cust_7913,Female,1,Yes,Yes,72,,Yes,DSL,Yes,No internet service,1
Cust_7914,Male,1,Yes,Yes,26,,No,No,No,Yes,0
Cust_7915,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No internet service,0
Cust_7916,Female,1,Yes,No,32,,Yes,Fiber optic,No internet service,No internet service,0
Cust_7917,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,1
Cust_7918,Male,1,Yes,No,12,Yes,No phone service,DSL,No internet service,Yes,0
Cust_7919,Male,,No,Yes,70,Yes,Yes,Fiber optic,No,,1
Cust_7920,Female,1,No,,61,Yes,No,No,Yes,No internet service,1
Cust_7921,Male,1,Yes,Yes,34,No,No phone service,No,,Yes,0
Cust_7922,Male,0,Yes,No,45,No,No,DSL,No,No internet service,0
Cust_7923,,0,Yes,Yes,60,Yes,No phone service,DSL,No,No,1
Cust_7924,Male,0,No,No,65,Yes,,No,Yes,No,0
Cust_7925,Male,,Yes,Yes,71,No,No phone service,DSL,No internet service,No,1
Cust_7926,,0,No,Yes,13,Yes,No,DSL,No internet service,No internet service,1
Cust_7927,Female,1,No,No,48,,No phone service,Fiber optic,No,No,1
Cust_7928,Female,,No,No,49,Yes,Yes,No,No internet service,No internet service,1
Cust_7929,Female,0,No,No,58,Yes,No,Fiber optic,,No,0
Cust_7930,Male,0,No,Yes,,No,No phone service,No,No internet service,Yes,0
Cust_7931,Female,0,,Yes,61,No,No phone service,Fiber optic,Yes,No,0
Cust_7932,Male,0,No,,,Yes,,No,No,Yes,1
Cust_7933,Male,,No,Yes,39,No,Yes,No,Yes,No,1
Cust_7934,Male,0,Yes,,58,Yes,Yes,No,Yes,,1
Cust_7935,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,Yes,1
Cust_7936,Female,1,No,No,40,Yes,,Fiber optic,Yes,Yes,0
Cust_7937,Female,,Yes,,31,No,Yes,DSL,No,No internet service,1
Cust_7938,Female,1,Yes,No,3,No,No phone service,DSL,Yes,,0
Cust_7939,,0,Yes,No,15,No,,No,No,Yes,1
Cust_7940,Female,0,No,,54,Yes,Yes,No,No internet service,No internet service,0
Cust_7941,Male,0,,Yes,,No,Yes,,No internet service,Yes,1
Cust_7942,Female,1,Yes,,11,No,Yes,DSL,No internet service,Yes,0
Cust_7943,Female,0,Yes,Yes,30,Yes,,DSL,No internet service,No internet service,0
Cust_7944,Female,0,,No,35,Yes,No,No,No,Yes,1
Cust_7945,Male,0,No,Yes,43,Yes,No,No,No,No internet service,1
Cust_7946,Male,1,Yes,,61,Yes,Yes,,No internet service,Yes,1
Cust_7947,Male,,No,Yes,40,,No phone service,Fiber optic,Yes,No internet service,1
Cust_7948,Male,0,,Yes,42,No,No,DSL,No internet service,No,0
Cust_7949,Male,1,Yes,Yes,42,Yes,No,DSL,No internet service,Yes,0
Cust_7950,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,Yes,0
Cust_7951,Male,0,No,Yes,21,No,Yes,DSL,No,No,0
Cust_7952,Male,1,No,No,53,Yes,No phone service,DSL,No internet service,No,1
Cust_7953,Male,,No,,44,Yes,No,DSL,No internet service,No internet service,0
Cust_7954,Male,1,Yes,,46,No,Yes,Fiber optic,No internet service,Yes,1
Cust_7955,Female,1,Yes,Yes,37,No,Yes,Fiber optic,No,Yes,1
Cust_7956,Male,0,Yes,No,38,Yes,No phone service,DSL,No internet service,No internet service,1
Cust_7957,Female,0,Yes,No,38,,Yes,No,No internet service,No,0
Cust_7958,Female,1,No,No,11,No,Yes,,Yes,Yes,0
Cust_7959,,1,Yes,No,,Yes,Yes,,No internet service,No,0
Cust_7960,Male,0,Yes,,64,No,,,,,0
Cust_7961,Female,0,No,No,44,No,Yes,DSL,Yes,Yes,1
Cust_7962,Male,0,Yes,Yes,62,No,No phone service,,No internet service,No internet service,1
Cust_7963,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No internet service,0
Cust_7964,Male,1,Yes,,12,Yes,No,DSL,Yes,Yes,0
Cust_7965,Male,1,No,Yes,9,Yes,Yes,No,No,,1
Cust_7966,Male,1,No,No,67,No,Yes,Fiber optic,Yes,No,1
Cust_7967,Female,0,,Yes,2,Yes,No,Fiber optic,No,No internet service,1
Cust_7968,,,Yes,Yes,8,Yes,No,No,Yes,No internet service,0
Cust_7969,Male,,No,No,43,No,,No,No internet service,No,0
Cust_7970,Female,1,,,18,Yes,No phone service,Fiber optic,No internet service,No internet service,1
Cust_7971,Male,1,Yes,Yes,52,Yes,No,DSL,,No internet service,1
Cust_7972,Female,0,Yes,,39,No,No phone service,DSL,No internet service,Yes,0
Cust_7973,Female,1,Yes,Yes,31,No,Yes,Fiber optic,Yes,,0
Cust_7974,Female,,Yes,Yes,14,No,Yes,DSL,Yes,No internet service,0
Cust_7975,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,0
Cust_7976,Female,1,No,Yes,44,Yes,No,No,Yes,No,1
Cust_7977,Male,1,No,Yes,60,Yes,No phone service,DSL,Yes,Yes,0
Cust_7978,Male,0,Yes,Yes,2,No,Yes,DSL,Yes,No,0
Cust_7979,Female,0,Yes,No,32,,No,Fiber optic,No internet service,,1
Cust_7980,Male,0,,Yes,36,,No,Fiber optic,Yes,No internet service,0
Cust_7981,Female,0,Yes,Yes,55,,No,,No,No,0
Cust_7982,Male,0,Yes,No,63,No,No phone service,DSL,No,,1
Cust_7983,,0,,No,69,Yes,Yes,DSL,No,Yes,1
Cust_7984,Female,1,No,Yes,40,No,No,No,Yes,,0
Cust_7985,Female,0,Yes,Yes,24,Yes,,,No internet service,,0
Cust_7986,Male,1,,,58,,No,DSL,No,No,0
Cust_7987,Male,0,No,No,28,,Yes,Fiber optic,Yes,No,0
Cust_7988,Female,1,,No,62,Yes,No phone service,No,Yes,Yes,0
Cust_7989,Female,1,Yes,,25,Yes,No phone service,Fiber optic,No internet service,No,0
Cust_7990,Male,,,Yes,7,No,Yes,DSL,Yes,No,1
Cust_7991,Male,1,No,Yes,38,No,No phone service,No,Yes,No,0
Cust_7992,Male,,,No,71,Yes,No phone service,DSL,No,,0
Cust_7993,Male,0,Yes,Yes,45,No,No,No,No,No,0
Cust_7994,Male,0,No,,32,No,No phone service,No,No,No internet service,1
Cust_7995,Female,0,No,No,32,No,No,No,No,No,0
Cust_7996,,1,Yes,Yes,,Yes,No phone service,No,No,No,0
Cust_7997,Female,0,No,No,45,No,No,No,Yes,Yes,0
Cust_7998,,1,,No,64,Yes,Yes,No,,,0
Cust_7999,Male,1,No,Yes,68,Yes,Yes,Fiber optic,No internet service,Yes,0
Cust_8000,Male,1,No,No,7,,No phone service,Fiber optic,No,Yes,1
Cust_8001,Female,0,No,No,38,No,No,DSL,No,No,0
Cust_8002,,1,No,Yes,70,No,Yes,No,No,No internet service,0
Cust_8003,Female,0,Yes,No,53,No,Yes,No,No,No,0
Cust_8004,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,No,No,1
Cust_8005,Male,0,Yes,Yes,22,,No,DSL,Yes,No,1
Cust_8006,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,1
Cust_8007,Female,0,Yes,Yes,,,Yes,Fiber optic,No,,0
Cust_8008,Male,0,,Yes,46,Yes,No phone service,Fiber optic,Yes,No,0
Cust_8009,Female,1,No,Yes,26,Yes,Yes,No,No,No internet service,1
Cust_8010,Male,,Yes,No,64,Yes,Yes,Fiber optic,No internet service,Yes,1
Cust_8011,,0,No,No,9,Yes,No phone service,No,No,No internet service,0
Cust_8012,Male,1,Yes,No,15,No,No phone service,DSL,No internet service,No internet service,1
Cust_8013,Female,0,No,,,No,No phone service,No,No internet service,No,0
Cust_8014,Female,0,Yes,No,16,No,No,Fiber optic,No,,0
Cust_8015,Female,1,Yes,Yes,25,No,,,No,No internet service,0
Cust_8016,Female,0,Yes,Yes,51,Yes,No phone service,No,No,,0
Cust_8017,Female,0,Yes,Yes,46,No,Yes,,No,Yes,0
Cust_8018,Female,0,No,Yes,7,Yes,No phone service,No,Yes,No,0
Cust_8019,,0,Yes,No,34,No,,DSL,Yes,Yes,1
Cust_8020,Female,0,No,Yes,58,Yes,,No,No internet service,No internet service,1
Cust_8021,Female,,Yes,Yes,23,No,No,Fiber optic,No,,1
Cust_8022,Female,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No,0
Cust_8023,Male,1,Yes,No,17,No,Yes,Fiber optic,Yes,Yes,1
Cust_8024,Male,0,No,Yes,13,Yes,No,No,Yes,,1
Cust_8025,Male,0,Yes,No,,No,No,DSL,No internet service,No,0
Cust_8026,Female,0,,No,66,No,No phone service,,Yes,No,1
Cust_8027,Male,,No,Yes,30,No,No,Fiber optic,No,Yes,1
Cust_8028,Male,0,Yes,No,4,No,No phone service,,Yes,No internet service,0
Cust_8029,,0,No,Yes,67,No,No,,No,No internet service,0
Cust_8030,Female,1,Yes,No,14,Yes,No,No,Yes,No internet service,1
Cust_8031,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,0
Cust_8032,Female,,Yes,No,40,No,No phone service,Fiber optic,No internet service,,0
Cust_8033,Female,0,No,No,3,Yes,No,No,Yes,,1
Cust_8034,Female,1,Yes,Yes,1,No,Yes,DSL,Yes,,0
Cust_8035,Female,0,,No,9,No,Yes,DSL,No internet service,No,0
Cust_8036,Male,1,,Yes,1,No,No,Fiber optic,No internet service,No,1
Cust_8037,Female,1,No,Yes,,No,No phone service,No,,No internet service,1
Cust_8038,Male,,No,No,72,Yes,Yes,No,No,Yes,1
Cust_8039,Male,0,No,No,,No,No,DSL,No,No internet service,0
Cust_8040,Male,1,No,Yes,10,No,Yes,DSL,Yes,No,0
Cust_8041,,,No,No,33,Yes,Yes,DSL,No,Yes,1
Cust_8042,Female,0,No,No,41,No,Yes,No,Yes,No internet service,1
Cust_8043,Female,0,Yes,Yes,51,No,Yes,No,No internet service,Yes,1
Cust_8044,,1,Yes,No,22,Yes,Yes,No,Yes,No internet service,0
Cust_8045,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,Yes,1
Cust_8046,Male,,Yes,No,62,No,Yes,Fiber optic,,No internet service,1
Cust_8047,Male,1,Yes,No,53,No,No,DSL,Yes,Yes,0
Cust_8048,Female,0,No,No,14,No,,DSL,No,No internet service,0
Cust_8049,Male,1,No,No,59,Yes,,Fiber optic,No,No,1
Cust_8050,Female,0,No,No,26,No,No,Fiber optic,Yes,No internet service,0
Cust_8051,Female,0,Yes,No,44,No,No phone service,Fiber optic,No,No internet service,1
Cust_8052,Female,1,,Yes,20,No,No phone service,Fiber optic,No internet service,,1
Cust_8053,Female,1,,Yes,5,No,Yes,DSL,No internet service,No,0
Cust_8054,Male,1,No,No,65,Yes,Yes,Fiber optic,No,No internet service,0
Cust_8055,,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,1
Cust_8056,Male,1,No,Yes,47,No,Yes,No,,No,0
Cust_8057,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,,0
Cust_8058,Male,1,,Yes,61,,No phone service,DSL,,No,1
Cust_8059,Male,0,,No,45,Yes,No phone service,,No,No internet service,0
Cust_8060,Female,0,No,No,47,Yes,,DSL,Yes,No internet service,0
Cust_8061,Female,1,Yes,No,34,Yes,Yes,DSL,No internet service,No,1
Cust_8062,Female,1,Yes,Yes,13,,No,Fiber optic,Yes,No internet service,1
Cust_8063,Male,,Yes,Yes,23,No,No,Fiber optic,,Yes,0
Cust_8064,Female,1,Yes,No,36,Yes,No phone service,DSL,Yes,No internet service,0
Cust_8065,,1,No,Yes,,No,,No,No,No internet service,1
Cust_8066,Male,0,No,No,47,Yes,No phone service,No,No internet service,No internet service,1
Cust_8067,Female,0,No,No,66,No,Yes,DSL,No internet service,No,0
Cust_8068,Male,0,Yes,Yes,14,Yes,No phone service,DSL,No,No,1
Cust_8069,Female,1,No,,53,,No phone service,DSL,Yes,No internet service,0
Cust_8070,Male,1,Yes,Yes,66,No,No phone service,DSL,No,No,1
Cust_8071,Male,0,No,Yes,49,No,No,Fiber optic,Yes,Yes,1
Cust_8072,Female,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,0
Cust_8073,Male,,No,,68,No,No phone service,,Yes,Yes,0
Cust_8074,Female,,Yes,Yes,43,,No,No,Yes,,1
Cust_8075,Female,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No internet service,0
Cust_8076,Male,1,,Yes,,No,Yes,DSL,Yes,No,0
Cust_8077,Female,0,No,No,21,No,No,No,No,Yes,0
Cust_8078,Male,1,No,,43,No,,Fiber optic,Yes,No internet service,0
Cust_8079,Male,1,Yes,Yes,66,No,No,,No,Yes,0
Cust_8080,Male,0,Yes,No,4,Yes,No phone service,DSL,No internet service,No,1
Cust_8081,,1,Yes,No,7,Yes,No phone service,No,No,No,0
Cust_8082,Male,1,No,Yes,58,Yes,No,DSL,No internet service,No,0
Cust_8083,Male,1,,Yes,4,No,Yes,Fiber optic,No,Yes,0
Cust_8084,Male,0,No,Yes,20,No,No,No,No internet service,Yes,0
Cust_8085,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,,Yes,0
Cust_8086,Female,1,No,No,59,No,Yes,DSL,Yes,No internet service,0
Cust_8087,Female,1,Yes,No,45,No,No,DSL,No internet service,No internet service,0
Cust_8088,Male,1,Yes,No,14,No,No phone service,,Yes,No,1
Cust_8089,Female,1,No,Yes,22,Yes,Yes,,No internet service,No,0
Cust_8090,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,1
Cust_8091,,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,No,0
Cust_8092,Female,,No,Yes,29,Yes,No phone service,No,No,No,0
Cust_8093,Female,1,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No internet service,0
Cust_8094,,0,No,No,42,Yes,No,,No internet service,No,0
Cust_8095,Male,1,,Yes,29,Yes,No,No,No internet service,Yes,0
Cust_8096,,1,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No internet service,0
Cust_8097,Female,1,Yes,No,32,,No phone service,No,No,Yes,0
Cust_8098,Female,1,Yes,Yes,13,Yes,No phone service,Fiber optic,No,Yes,0
Cust_8099,Female,1,No,No,13,No,No phone service,No,No internet service,No internet service,1
Cust_8100,Male,1,Yes,No,54,No,No,DSL,,Yes,0
Cust_8101,Male,1,No,Yes,14,Yes,No phone service,No,No,,1
Cust_8102,Male,1,Yes,Yes,6,Yes,Yes,No,Yes,No,1
Cust_8103,Male,,Yes,,16,Yes,Yes,Fiber optic,No,,1
Cust_8104,Female,0,No,Yes,41,Yes,,No,No,No,1
Cust_8105,Male,1,Yes,Yes,52,No,Yes,Fiber optic,No,Yes,1
Cust_8106,Male,1,Yes,No,16,No,Yes,DSL,No,No internet service,1
Cust_8107,Male,1,Yes,No,5,No,Yes,,No internet service,No internet service,1
Cust_8108,Male,1,Yes,No,24,Yes,No,No,No,Yes,1
Cust_8109,Female,0,Yes,No,43,No,Yes,Fiber optic,No,Yes,0
Cust_8110,Male,0,No,Yes,65,No,No phone service,Fiber optic,No internet service,,0
Cust_8111,Female,,,No,10,Yes,Yes,DSL,No internet service,,1
Cust_8112,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No internet service,No internet service,0
Cust_8113,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,No internet service,Yes,1
Cust_8114,Female,1,Yes,Yes,31,No,No phone service,DSL,Yes,No internet service,1
Cust_8115,Male,1,No,Yes,11,Yes,No,Fiber optic,No internet service,Yes,0
Cust_8116,Male,0,Yes,Yes,9,No,No,Fiber optic,No internet service,,0
Cust_8117,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No internet service,,0
Cust_8118,Male,1,No,Yes,,No,No phone service,Fiber optic,Yes,No internet service,0
Cust_8119,,0,,Yes,16,No,Yes,DSL,No internet service,,1
Cust_8120,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,0
Cust_8121,Male,0,No,No,53,No,No,,,No internet service,0
Cust_8122,Male,0,,No,65,Yes,No phone service,No,Yes,Yes,0
Cust_8123,,0,No,Yes,48,Yes,No phone service,DSL,No internet service,No internet service,1
Cust_8124,Male,1,No,Yes,,Yes,No,No,Yes,No internet service,0
Cust_8125,Female,1,Yes,Yes,46,No,No,Fiber optic,Yes,No internet service,0
Cust_8126,Male,,Yes,Yes,33,No,No,Fiber optic,Yes,No internet service,1
Cust_8127,Female,1,No,No,52,No,Yes,DSL,Yes,No,1
Cust_8128,Female,1,Yes,No,,Yes,No,No,Yes,No,1
Cust_8129,Female,1,No,No,51,No,No,DSL,Yes,No,1
Cust_8130,Female,1,Yes,No,40,No,No phone service,DSL,Yes,Yes,0
Cust_8131,Female,0,Yes,No,,Yes,No,DSL,Yes,No,0
Cust_8132,Male,1,No,No,63,Yes,No,Fiber optic,No,Yes,0
Cust_8133,Female,,No,Yes,22,Yes,No phone service,No,No,No,0
Cust_8134,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No internet service,Yes,1
Cust_8135,Female,0,Yes,No,9,Yes,,,No internet service,No internet service,0
Cust_8136,Female,1,Yes,No,37,Yes,No phone service,Fiber optic,No internet service,No internet service,0
Cust_8137,Male,0,No,,5,Yes,No phone service,DSL,No internet service,No,1
Cust_8138,Male,0,Yes,No,22,No,,,No internet service,Yes,1
Cust_8139,Male,0,,Yes,12,Yes,No phone service,Fiber optic,No internet service,No internet service,1
Cust_8140,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No,No internet service,0
Cust_8141,Female,1,No,,44,Yes,No phone service,Fiber optic,No,No,1
Cust_8142,Male,0,Yes,,22,Yes,No,Fiber optic,No,,0
Cust_8143,Female,0,No,No,,Yes,Yes,Fiber optic,Yes,No internet service,1
Cust_8144,Male,0,Yes,,27,No,No,No,Yes,Yes,1
Cust_8145,Male,,No,,55,Yes,No phone service,DSL,No internet service,Yes,1
Cust_8146,,,Yes,Yes,15,No,No phone service,Fiber optic,No,Yes,0
Cust_8147,Female,1,Yes,Yes,64,No,No,,No internet service,,1
Cust_8148,Male,0,No,No,17,Yes,Yes,No,No,Yes,1
Cust_8149,Female,1,No,Yes,3,,,No,No,No,0
Cust_8150,Female,1,Yes,Yes,10,Yes,No,,,No,0
Cust_8151,Female,0,Yes,No,63,No,No,No,No internet service,No internet service,1
Cust_8152,Female,1,No,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,0
Cust_8153,Female,1,,No,62,No,No phone service,No,,Yes,0
Cust_8154,Female,1,Yes,No,9,No,Yes,,Yes,No internet service,0
Cust_8155,Female,0,Yes,No,,Yes,No,DSL,,Yes,0
Cust_8156,Female,0,No,Yes,32,Yes,No,DSL,Yes,No internet service,1
Cust_8157,Male,0,Yes,Yes,3,No,,DSL,Yes,No,0
Cust_8158,Female,0,No,No,33,No,Yes,DSL,No,Yes,0
Cust_8159,Male,0,No,Yes,43,Yes,No phone service,DSL,No,Yes,1
Cust_8160,Female,0,,No,12,Yes,No phone service,DSL,Yes,Yes,1
Cust_8161,Female,,No,,,No,Yes,Fiber optic,No,Yes,1
Cust_8162,Female,1,,No,20,No,No phone service,,Yes,Yes,0
Cust_8163,Female,1,No,,67,,No,No,No internet service,No,1
Cust_8164,,0,No,Yes,68,No,Yes,Fiber optic,,Yes,0
Cust_8165,Male,1,Yes,No,17,Yes,No phone service,,No internet service,,1
Cust_8166,,0,Yes,No,19,Yes,No,Fiber optic,Yes,No internet service,0
Cust_8167,Male,0,No,No,4,Yes,Yes,,Yes,No,0
Cust_8168,Female,0,No,No,17,No,No phone service,DSL,No,Yes,0
Cust_8169,Female,1,No,No,64,No,No,DSL,No internet service,,1
Cust_8170,Male,0,No,Yes,22,No,Yes,DSL,No,No,1
Cust_8171,,0,No,,66,Yes,No phone service,No,Yes,No internet service,1
Cust_8172,Female,0,No,No,42,Yes,No,DSL,No internet service,No,0
Cust_8173,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,1
Cust_8174,,1,Yes,No,,No,No,No,No internet service,No internet service,0
Cust_8175,Female,0,,No,53,Yes,No,DSL,No internet service,No,0
Cust_8176,Male,1,Yes,,60,Yes,Yes,DSL,Yes,No internet service,0
Cust_8177,,1,Yes,,29,,,Fiber optic,Yes,No internet service,1
Cust_8178,Female,0,No,No,20,No,Yes,DSL,No,Yes,0
Cust_8179,Male,0,Yes,Yes,5,No,Yes,,No,Yes,1
Cust_8180,Male,1,,Yes,25,No,No phone service,Fiber optic,Yes,No,0
Cust_8181,Male,1,No,Yes,34,No,Yes,No,No,Yes,0
Cust_8182,Female,1,No,Yes,12,No,No,No,No,No internet service,1
Cust_8183,Female,1,No,Yes,28,No,Yes,DSL,Yes,No internet service,0
Cust_8184,Female,0,Yes,,6,,Yes,Fiber optic,No internet service,No,0
Cust_8185,Female,1,No,No,19,Yes,No phone service,DSL,Yes,No,0
Cust_8186,Male,1,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,0
Cust_8187,Female,1,No,,25,Yes,No phone service,,Yes,No,1
Cust_8188,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,1
Cust_8189,Female,0,No,Yes,,No,No phone service,No,No internet service,No,0
Cust_8190,Male,0,No,Yes,,No,Yes,DSL,,,1
